ID_CUENTA,ID_CLIENTE,MONTO,CUOTAS,NRO_COMPROBANTE,ID_PRODUCTO,ID_CANAL_DESEMBOLSO,ID_TIPO_FINANCIACION,DIAS_MORA,ID_ESTADO_CREDITO,ID_CANAL_SOLICITUD,FECHA_OTORGAMIENTO
23220,1902,57765.74,47,17182361747,CC-1,EF222,1,128,2,3,2020-12-26
23209,257,94837.11,40,17182360102,CC-1,BV111,1,107,2,3,2020-12-25
23210,281,83729.15,19,17182360126,CC-1,BV111,1,3,1,3,2020-12-25
23211,298,37819.92,19,17182360143,CBR-2,TR333,4,157,2,3,2020-12-25
23212,319,94705.23,31,17182360164,CC-1,BV111,1,136,2,3,2020-12-25
23213,429,45406.6,41,17182360274,CC-1,BV111,1,1,1,2,2020-12-25
23214,643,59684.72,16,17182360488,CBR-2,TR333,4,73,2,2,2020-12-25
23215,1114,36235.09,28,17182360959,COR-2,TR333,2,1,1,1,2020-12-25
23216,1151,64134.91,26,17182360996,CBR-2,BV111,4,2,1,1,2020-12-25
23217,1300,45694.67,45,17182361145,CBR-2,EF222,4,3,1,2,2020-12-25
23203,87,37503.62,33,17182359932,CC-1,BV111,1,204,2,3,2020-12-24
23204,263,91411.41,34,17182360108,CC-1,TR333,1,132,2,1,2020-12-24
23205,295,30867.22,35,17182360140,CB-1,TR333,4,170,2,2,2020-12-24
23206,302,77059.2,26,17182360147,CC-1,EF222,1,233,2,1,2020-12-24
23207,325,39435.81,19,17182360170,CC-1,TR333,1,0,1,2,2020-12-24
23208,531,97298.5,30,17182360376,CBR-2,BV111,4,4,1,3,2020-12-24
23196,76,57025.29,35,17182359921,CC-1,TR333,1,6,1,3,2020-12-23
23197,287,24508.37,42,17182360132,CC-1,BV111,1,209,2,2,2020-12-23
23198,297,28815.05,19,17182360142,CC-1,BV111,1,65,2,2,2020-12-23
23199,328,66648.55,34,17182360173,CC-1,TR333,1,5,1,2,2020-12-23
23200,671,53983.3,31,17182360516,CCR-2,BV111,1,2,1,3,2020-12-23
23201,772,27303.76,12,17182360617,CC-1,EF222,1,185,2,2,2020-12-23
23202,1844,65877.05,45,17182361689,CO-1,TR333,2,1,1,2,2020-12-23
23186,183,88629.09,44,17182360028,CC-1,TR333,1,235,2,2,2020-12-22
23187,278,51979.15,30,17182360123,CC-1,TR333,1,19,2,1,2020-12-22
23188,293,83014.49,30,17182360138,CB-1,TR333,4,4,1,1,2020-12-22
23189,294,97192.67,23,17182360139,CBR-2,TR333,4,139,2,2,2020-12-22
23190,303,40587.32,19,17182360148,CC-1,TR333,1,108,2,3,2020-12-22
23191,316,41672.55,22,17182360161,CC-1,TR333,1,0,1,3,2020-12-22
23192,321,44982.58,47,17182360166,CBR-2,BV111,4,3,1,2,2020-12-22
23193,980,45064.92,24,17182360825,CBR-2,EF222,4,39,2,2,2020-12-22
23194,1598,94631.88,46,17182361443,CO-1,TR333,2,240,2,2,2020-12-22
23195,1609,28032.89,47,17182361454,CC-1,BV111,1,56,2,2,2020-12-22
23182,279,88343.94,16,17182360124,CBR-2,BV111,4,0,1,1,2020-12-21
23183,416,77298.13,13,17182360261,CC-1,TR333,1,34,2,1,2020-12-21
23184,650,98895.67,20,17182360495,CC-1,EF222,1,6,1,2,2020-12-21
23185,1743,75459.49,48,17182361588,CCR-2,TR333,1,193,2,2,2020-12-21
23175,254,67501.76,40,17182360099,CC-1,TR333,1,5,1,1,2020-12-20
23176,282,89778.27,22,17182360127,CC-1,EF222,1,5,1,2,2020-12-20
23177,292,38647.16,26,17182360137,CC-1,EF222,1,0,1,1,2020-12-20
23178,296,22257.12,41,17182360141,CC-1,TR333,1,12,2,2,2020-12-20
23179,314,55293.64,43,17182360159,CCR-2,TR333,1,2,1,1,2020-12-20
23180,1025,48551,23,17182360870,CO-1,TR333,2,5,1,3,2020-12-20
23181,1669,13754.37,24,17182361514,CPR-2,BV111,3,3,1,1,2020-12-20
23164,275,51800.68,13,17182360120,CC-1,TR333,1,57,2,1,2020-12-19
23165,277,24459.55,34,17182360122,CBR-2,BV111,4,44,2,2,2020-12-19
23166,284,38613.01,38,17182360129,CC-1,TR333,1,44,2,1,2020-12-19
23167,286,71970.71,21,17182360131,CC-1,TR333,1,67,2,2,2020-12-19
23168,307,17674.42,22,17182360152,CC-1,BV111,1,6,1,3,2020-12-19
23169,310,76873.77,19,17182360155,CCR-2,EF222,1,13,2,2,2020-12-19
23170,315,92869.47,18,17182360160,CC-1,TR333,1,86,2,1,2020-12-19
23171,816,68135.2,16,17182360661,CBR-2,TR333,4,237,2,3,2020-12-19
23172,1033,19482.81,45,17182360878,CCR-2,TR333,1,6,1,2,2020-12-19
23173,1472,31394.13,35,17182361317,CC-1,EF222,1,4,1,2,2020-12-19
23174,1963,47157.98,42,17182361808,CC-1,TR333,1,65,2,3,2020-12-19
23161,256,41701.33,14,17182360101,CC-1,TR333,1,5,1,3,2020-12-18
23162,1037,70901.78,17,17182360882,CC-1,BV111,1,6,1,2,2020-12-18
23163,1358,49409.31,24,17182361203,CCR-2,TR333,1,5,1,1,2020-12-18
23153,283,57020.53,14,17182360128,CC-1,TR333,1,22,2,2,2020-12-17
23154,308,10362.53,24,17182360153,CC-1,TR333,1,6,1,1,2020-12-17
23155,323,41069.46,15,17182360168,CC-1,TR333,1,1,1,2,2020-12-17
23156,552,74687.34,26,17182360397,CP-3,EF222,5,3,1,2,2020-12-17
23157,760,33364.63,31,17182360605,CC-1,EF222,1,4,1,1,2020-12-17
23158,1516,81807.85,27,17182361361,CB-1,TR333,4,0,1,1,2020-12-17
23159,1601,67330.25,41,17182361446,COR-2,BV111,2,3,1,1,2020-12-17
23160,1772,16188.18,43,17182361617,CB-1,EF222,4,5,1,1,2020-12-17
23146,264,62515.2,26,17182360109,CBR-2,TR333,4,196,2,2,2020-12-16
23147,270,98203.87,26,17182360115,CB-1,EF222,4,77,2,2,2020-12-16
23148,276,27638.73,32,17182360121,CCR-2,TR333,1,93,2,2,2020-12-16
23149,301,54150.77,26,17182360146,CC-1,BV111,1,21,2,2,2020-12-16
23150,311,38534.69,33,17182360156,CC-1,BV111,1,4,1,2,2020-12-16
23151,318,33964.33,44,17182360163,CC-1,TR333,1,130,2,2,2020-12-16
23152,476,64678.81,33,17182360321,COR-2,TR333,2,2,1,2,2020-12-16
23138,85,52741.52,22,17182359930,CC-1,TR333,1,18,2,1,2020-12-15
23139,261,14547.74,26,17182360106,CBR-2,BV111,4,4,1,3,2020-12-15
23140,268,54484.05,26,17182360113,CCR-2,TR333,1,14,2,1,2020-12-15
23141,269,47085.77,42,17182360114,CBR-2,BV111,4,0,1,2,2020-12-15
23142,299,87121.69,22,17182360144,CB-1,BV111,4,5,1,2,2020-12-15
23143,300,53678.16,16,17182360145,CBR-2,EF222,4,226,2,1,2020-12-15
23144,427,78961.61,39,17182360272,CP-3,BV111,5,3,1,1,2020-12-15
23145,860,99235.95,47,17182360705,CPR-4,EF222,5,158,2,2,2020-12-15
23136,1234,56552.18,41,17182361079,CB-1,TR333,4,128,2,3,2020-12-14
23137,1907,24965.06,41,17182361752,CCR-2,BV111,1,96,2,1,2020-12-14
23130,115,27753.44,41,17182359960,CB-1,TR333,4,37,2,3,2020-12-13
23131,255,15260.69,14,17182360100,CB-1,TR333,4,1,1,2,2020-12-13
23132,265,55263.08,27,17182360110,CC-1,TR333,1,2,1,3,2020-12-13
23133,306,34470.31,38,17182360151,CC-1,TR333,1,2,1,3,2020-12-13
23134,418,46626.2,41,17182360263,CPR-4,TR333,5,2,1,3,2020-12-13
23135,1665,77023.93,12,17182361510,CB-1,TR333,4,156,2,1,2020-12-13
23124,217,47822.14,46,17182360062,CC-1,BV111,1,232,2,1,2020-12-12
23125,262,88773.63,31,17182360107,CC-1,EF222,1,5,1,3,2020-12-12
23126,267,56860.36,42,17182360112,CBR-2,BV111,4,6,1,2,2020-12-12
23127,274,16795.41,32,17182360119,CB-1,TR333,4,5,1,3,2020-12-12
23128,313,14315.38,21,17182360158,CC-1,TR333,1,95,2,1,2020-12-12
23129,1101,38625.86,40,17182360946,CC-1,BV111,1,5,1,2,2020-12-12
23120,644,96200.08,46,17182360489,CB-1,TR333,4,0,1,2,2020-12-11
23121,1142,20511.87,15,17182360987,CPR-4,EF222,5,5,1,3,2020-12-11
23122,1319,34798.32,31,17182361164,CBR-2,BV111,4,154,2,3,2020-12-11
23123,1449,49682.98,21,17182361294,CC-1,BV111,1,6,1,3,2020-12-11
23117,351,69468.72,30,17182360196,CC-1,BV111,1,29,2,1,2020-12-10
23118,658,25618.32,33,17182360503,CO-1,TR333,2,151,2,1,2020-12-10
23119,887,15555.94,39,17182360732,CPR-4,BV111,5,189,2,2,2020-12-10
23114,285,76711.69,41,17182360130,CC-1,TR333,1,18,2,1,2020-12-09
23115,732,92405.35,18,17182360577,CBR-2,EF222,4,4,1,1,2020-12-09
23116,1380,74278.43,12,17182361225,CB-1,EF222,4,0,1,3,2020-12-09
23113,1539,77406.72,45,17182361384,CBR-2,BV111,4,89,2,2,2020-12-08
23111,1786,65566.66,31,17182361631,CPR-2,TR333,3,150,2,3,2020-12-07
23112,1925,56033.76,17,17182361770,CB-1,TR333,4,6,1,2,2020-12-07
23109,815,24435.3,45,17182360660,COR-2,TR333,2,3,1,2,2020-12-06
23110,1419,13818.02,13,17182361264,CBR-2,BV111,4,53,2,1,2020-12-06
23105,389,46775.6,45,17182360234,CC-1,BV111,1,1,1,1,2020-12-04
23106,747,98201.03,21,17182360592,CPR-2,BV111,3,83,2,2,2020-12-04
23107,1535,94899.43,39,17182361380,CBR-2,TR333,4,191,2,1,2020-12-04
23108,1672,73018.57,26,17182361517,CB-1,EF222,4,60,2,1,2020-12-04
23101,353,34630.61,20,17182360198,CC-1,TR333,1,185,2,2,2020-12-03
23102,750,12165.26,31,17182360595,CCR-2,EF222,1,3,1,3,2020-12-03
23103,1171,54247.9,39,17182361016,CCR-2,BV111,1,110,2,2,2020-12-03
23104,1252,43343.36,25,17182361097,CC-1,EF222,1,202,2,1,2020-12-03
23100,919,72267.45,36,17182360764,CC-1,BV111,1,94,2,1,2020-12-02
23097,783,93736.53,41,17182360628,CC-1,TR333,1,199,2,1,2020-12-01
23098,1550,64099.24,23,17182361395,CCR-2,EF222,1,1,1,1,2020-12-01
23099,1671,89714.71,45,17182361516,CC-1,BV111,1,223,2,1,2020-12-01
23096,905,31549.01,12,17182360750,CO-1,TR333,2,88,2,1,2020-11-30
23094,1096,63896.97,34,17182360941,COR-2,TR333,2,6,1,3,2020-11-28
23095,1680,79777.39,29,17182361525,CBR-2,EF222,4,84,2,3,2020-11-28
23093,1076,20020.2,45,17182360921,CO-1,TR333,2,155,2,1,2020-11-27
23092,1486,95270.19,18,17182361331,CBR-2,TR333,4,6,1,3,2020-11-26
23089,738,30151.04,35,17182360583,CP-1,TR333,3,130,2,2,2020-11-25
23090,746,36165.36,37,17182360591,CO-1,TR333,2,68,2,3,2020-11-25
23091,1130,30066.64,38,17182360975,CPR-4,EF222,5,98,2,2,2020-11-25
23087,1529,34024.22,35,17182361374,CB-1,BV111,4,56,2,2,2020-11-24
23088,1774,59450.52,38,17182361619,CB-1,TR333,4,1,1,3,2020-11-24
23086,668,74717.52,32,17182360513,CC-1,TR333,1,0,1,1,2020-11-23
23085,1386,76825.55,45,17182361231,CPR-2,TR333,3,126,2,1,2020-11-22
23084,539,68546.88,35,17182360384,CB-1,BV111,4,114,2,2,2020-11-21
23083,1823,77336.32,21,17182361668,CB-1,TR333,4,212,2,1,2020-11-20
23081,491,16802.74,21,17182360336,CBR-2,BV111,4,150,2,3,2020-11-19
23082,640,94011.51,41,17182360485,CCR-2,EF222,1,2,1,2,2020-11-19
23080,1919,61810.69,41,17182361764,CC-1,BV111,1,218,2,2,2020-11-18
23079,1874,84150.03,30,17182361719,CC-1,TR333,1,4,1,1,2020-11-17
23076,907,33877.34,29,17182360752,CBR-2,BV111,4,4,1,1,2020-11-16
23077,1476,50697.41,34,17182361321,CBR-2,TR333,4,4,1,3,2020-11-16
23078,1999,19746.76,47,17182361844,CCR-2,BV111,1,2,1,3,2020-11-16
23074,879,14542.62,13,17182360724,CO-1,BV111,2,6,1,3,2020-11-15
23075,1580,11263.27,47,17182361425,CC-1,EF222,1,2,1,3,2020-11-15
23072,1063,27295.01,33,17182360908,CC-1,TR333,1,21,2,1,2020-11-14
23073,1498,37968.79,31,17182361343,CC-1,TR333,1,45,2,1,2020-11-14
23068,537,88802.33,45,17182360382,COR-2,BV111,2,135,2,3,2020-11-13
23069,774,96727.57,33,17182360619,CB-1,TR333,4,210,2,1,2020-11-13
23070,1342,47395.84,32,17182361187,CC-1,EF222,1,157,2,3,2020-11-13
23071,1947,33427.57,47,17182361792,CC-1,BV111,1,189,2,2,2020-11-13
23064,899,15074.1,22,17182360744,COR-2,BV111,2,4,1,2,2020-11-11
23065,1009,26215.12,35,17182360854,CBR-2,BV111,4,69,2,1,2020-11-11
23066,1484,26792.61,35,17182361329,CBR-2,TR333,4,156,2,1,2020-11-11
23067,1763,10702,28,17182361608,COR-2,TR333,2,166,2,1,2020-11-11
23062,541,45134.15,40,17182360386,CP-3,BV111,5,80,2,3,2020-11-10
23063,1392,72402.25,30,17182361237,CC-1,EF222,1,160,2,2,2020-11-10
23060,662,85400.83,48,17182360507,CCR-2,EF222,1,35,2,2,2020-11-09
23061,1777,73905.91,41,17182361622,CO-1,BV111,2,127,2,1,2020-11-09
23057,1224,56766.07,21,17182361069,CBR-2,TR333,4,6,1,1,2020-11-08
23058,1408,43199.74,17,17182361253,COR-2,TR333,2,4,1,2,2020-11-08
23059,1845,54594.35,14,17182361690,CBR-2,TR333,4,220,2,2,2020-11-08
23055,718,43686.47,36,17182360563,CPR-2,TR333,3,143,2,3,2020-11-07
23056,1194,57803.46,22,17182361039,CO-1,TR333,2,4,1,2,2020-11-07
23052,620,48017.39,25,17182360465,CBR-2,EF222,4,100,2,1,2020-11-06
23053,1407,84695.04,36,17182361252,CPR-2,BV111,3,3,1,1,2020-11-06
23054,1954,95343.4,30,17182361799,CC-1,TR333,1,161,2,1,2020-11-06
23048,612,19856.02,32,17182360457,CO-1,EF222,2,5,1,3,2020-11-05
23049,1390,17787.57,43,17182361235,CBR-2,EF222,4,48,2,1,2020-11-05
23050,1501,47174.57,39,17182361346,CB-1,BV111,4,1,1,3,2020-11-05
23051,1880,94949.96,22,17182361725,CP-1,EF222,3,138,2,2,2020-11-05
23046,1592,83816.78,46,17182361437,CC-1,EF222,1,4,1,3,2020-11-04
23047,1730,13576.77,30,17182361575,CPR-2,EF222,3,150,2,1,2020-11-04
23042,561,80185.09,19,17182360406,CBR-2,BV111,4,0,1,3,2020-11-03
23043,1069,73292.22,13,17182360914,COR-2,BV111,2,3,1,1,2020-11-03
23044,1409,31235,15,17182361254,CB-1,BV111,4,199,2,3,2020-11-03
23045,1855,82382.39,47,17182361700,CC-1,TR333,1,50,2,2,2020-11-03
23041,1441,61205.55,13,17182361286,CCR-2,BV111,1,0,1,2,2020-11-02
23040,1174,59252.1,16,17182361019,CB-1,TR333,4,0,1,1,2020-10-31
23036,1045,32446.33,44,17182360890,CCR-2,TR333,1,1,1,1,2020-10-29
23037,1055,84903.16,44,17182360900,CC-1,TR333,1,2,1,2,2020-10-29
23038,1260,79572.6,29,17182361105,CC-1,EF222,1,163,2,3,2020-10-29
23039,1853,93097.56,12,17182361698,CC-1,TR333,1,0,1,2,2020-10-29
23033,1061,91980.42,46,17182360906,CC-1,BV111,1,30,2,2,2020-10-28
23034,1321,92276.82,25,17182361166,CC-1,BV111,1,5,1,1,2020-10-28
23035,1510,62038.97,34,17182361355,CBR-2,EF222,4,17,2,3,2020-10-28
23028,1167,80966.71,41,17182361012,CP-3,BV111,5,2,1,3,2020-10-27
23029,1281,98038.2,27,17182361126,CB-1,BV111,4,1,1,3,2020-10-27
23030,1462,38807.95,28,17182361307,CC-1,EF222,1,6,1,3,2020-10-27
23031,1714,62709.19,44,17182361559,COR-2,TR333,2,220,2,1,2020-10-27
23032,1892,82392.47,38,17182361737,CBR-2,EF222,4,69,2,1,2020-10-27
23025,504,43366.34,35,17182360349,CO-1,TR333,2,0,1,1,2020-10-26
23026,1073,87204.94,30,17182360918,CC-1,TR333,1,172,2,1,2020-10-26
23027,1521,68332.41,14,17182361366,CBR-2,BV111,4,2,1,2,2020-10-26
23020,523,37686.3,42,17182360368,CCR-2,TR333,1,3,1,2,2020-10-25
23021,1231,64671.98,23,17182361076,CBR-2,BV111,4,0,1,1,2020-10-25
23022,1522,56846.38,29,17182361367,COR-2,EF222,2,46,2,2,2020-10-25
23023,1660,87468.9,24,17182361505,CBR-2,EF222,4,15,2,3,2020-10-25
23024,1668,42977.11,12,17182361513,CC-1,TR333,1,0,1,3,2020-10-25
23016,708,96035.24,12,17182360553,CC-1,TR333,1,40,2,1,2020-10-22
23017,1332,24626.17,18,17182361177,CCR-2,EF222,1,47,2,2,2020-10-22
23018,1542,44497.73,37,17182361387,CBR-2,EF222,4,1,1,3,2020-10-22
23019,1951,18721.71,23,17182361796,CBR-2,BV111,4,13,2,1,2020-10-22
23013,535,27998.56,43,17182360380,CC-1,TR333,1,4,1,1,2020-10-20
23014,661,63353.42,22,17182360506,CB-1,BV111,4,176,2,2,2020-10-20
23015,954,22932.7,36,17182360799,CC-1,TR333,1,177,2,1,2020-10-20
23009,472,21456.5,21,17182360317,CC-1,EF222,1,27,2,3,2020-10-19
23010,869,14506.1,37,17182360714,CC-1,BV111,1,174,2,1,2020-10-19
23011,1140,56184.89,20,17182360985,CPR-4,EF222,5,3,1,1,2020-10-19
23012,1608,68014.47,46,17182361453,CCR-2,TR333,1,6,1,2,2020-10-19
23007,1238,77354.82,19,17182361083,CBR-2,TR333,4,1,1,1,2020-10-18
23008,1949,56740.04,44,17182361794,CC-1,BV111,1,112,2,2,2020-10-18
23006,721,53860.73,40,17182360566,CC-1,BV111,1,3,1,2,2020-10-17
23003,703,36515.51,18,17182360548,CC-1,TR333,1,0,1,3,2020-10-16
23004,1173,79689.78,43,17182361018,CO-1,TR333,2,83,2,2,2020-10-16
23005,1686,94636,38,17182361531,CCR-2,TR333,1,1,1,2,2020-10-16
23002,1575,90350.2,25,17182361420,CBR-2,TR333,4,3,1,1,2020-10-15
23001,894,38360.84,39,17182360739,COR-2,TR333,2,0,1,3,2020-10-14
23000,1463,56271.92,41,17182361308,CC-1,TR333,1,209,2,2,2020-10-13
22999,1460,92187.84,31,17182361305,CP-1,EF222,3,3,1,1,2020-10-12
22997,1322,27703.02,39,17182361167,CB-1,EF222,4,0,1,3,2020-10-11
22998,1953,13902.3,29,17182361798,CC-1,TR333,1,73,2,1,2020-10-11
22996,1554,15853.78,14,17182361399,COR-2,TR333,2,5,1,3,2020-10-10
22993,513,85151.04,26,17182360358,CPR-4,TR333,5,240,2,2,2020-10-09
22994,1327,43549.04,19,17182361172,COR-2,BV111,2,136,2,3,2020-10-09
22995,1719,21873.57,46,17182361564,CC-1,BV111,1,3,1,1,2020-10-09
22991,777,96769.53,44,17182360622,CPR-2,BV111,3,4,1,1,2020-10-08
22992,1017,31214.68,38,17182360862,CBR-2,BV111,4,6,1,3,2020-10-08
22986,511,34368.9,27,17182360356,CP-3,BV111,5,122,2,2,2020-10-07
22987,540,56422.69,22,17182360385,COR-2,EF222,2,60,2,3,2020-10-07
22988,648,23233.95,32,17182360493,COR-2,TR333,2,115,2,1,2020-10-07
22989,1450,63623.67,25,17182361295,CC-1,EF222,1,6,1,1,2020-10-07
22990,1654,94955.81,36,17182361499,CBR-2,TR333,4,49,2,2,2020-10-07
22985,971,51859.62,26,17182360816,CO-1,BV111,2,5,1,2,2020-10-06
22983,473,23084.62,28,17182360318,COR-2,TR333,2,0,1,1,2020-10-05
22984,1946,11031.28,38,17182361791,CBR-2,TR333,4,210,2,3,2020-10-05
22980,494,66478.57,17,17182360339,CB-1,TR333,4,3,1,1,2020-10-04
22981,524,23358.19,27,17182360369,CC-1,TR333,1,109,2,3,2020-10-04
22982,1527,36111.51,46,17182361372,CP-1,BV111,3,196,2,2,2020-10-04
22979,795,99596.91,42,17182360640,COR-2,TR333,2,4,1,1,2020-10-03
22978,1983,14596.79,15,17182361828,CC-1,TR333,1,60,2,2,2020-10-02
22976,667,23636.21,47,17182360512,CBR-2,BV111,4,29,2,2,2020-10-01
22977,1974,42078.62,32,17182361819,CC-1,TR333,1,3,1,2,2020-10-01
22971,562,27330.24,37,17182360407,CB-1,EF222,4,36,2,2,2020-09-30
22972,749,45404.25,42,17182360594,CPR-2,BV111,3,5,1,1,2020-09-30
22973,926,90319.57,14,17182360771,CCR-2,TR333,1,185,2,1,2020-09-30
22974,1519,29091.22,12,17182361364,CO-1,BV111,2,0,1,1,2020-09-30
22975,1979,35964.73,32,17182361824,CPR-2,BV111,3,4,1,1,2020-09-30
22967,651,23195.34,24,17182360496,CBR-2,BV111,4,4,1,2,2020-09-29
22968,766,55621.88,36,17182360611,CPR-2,TR333,3,234,2,1,2020-09-29
22969,1176,40447.14,34,17182361021,CB-1,TR333,4,2,1,2,2020-09-29
22970,1385,74573.17,16,17182361230,CBR-2,TR333,4,51,2,2,2020-09-29
22964,690,43388.8,27,17182360535,CBR-2,EF222,4,4,1,2,2020-09-28
22965,901,34370.22,17,17182360746,CBR-2,BV111,4,4,1,2,2020-09-28
22966,1847,56344.64,25,17182361692,CO-1,BV111,2,5,1,1,2020-09-28
22963,1430,29894.14,19,17182361275,COR-2,EF222,2,172,2,2,2020-09-27
22961,1320,99158.08,23,17182361165,CC-1,EF222,1,45,2,3,2020-09-26
22962,1329,43577.56,34,17182361174,COR-2,BV111,2,219,2,1,2020-09-26
22959,744,19170.23,18,17182360589,CBR-2,TR333,4,6,1,2,2020-09-25
22960,957,25989.81,24,17182360802,COR-2,BV111,2,48,2,1,2020-09-25
22956,499,54964.24,48,17182360344,CB-1,BV111,4,47,2,3,2020-09-24
22957,821,44108.27,48,17182360666,CBR-2,BV111,4,3,1,3,2020-09-24
22958,1357,75994.06,26,17182361202,CO-1,BV111,2,202,2,3,2020-09-24
22949,510,25025.55,40,17182360355,CC-1,EF222,1,3,1,2,2020-09-23
22950,839,54964.72,31,17182360684,CP-3,BV111,5,1,1,2,2020-09-23
22951,890,94232.67,27,17182360735,CCR-2,EF222,1,0,1,3,2020-09-23
22952,1047,49770.17,23,17182360892,CB-1,BV111,4,120,2,1,2020-09-23
22953,1475,67708.54,18,17182361320,CP-1,TR333,3,85,2,2,2020-09-23
22954,1841,78356,25,17182361686,CO-1,BV111,2,5,1,3,2020-09-23
22955,1876,67299.82,27,17182361721,CCR-2,TR333,1,93,2,3,2020-09-23
22947,515,25138.54,21,17182360360,CC-1,TR333,1,4,1,3,2020-09-22
22948,1728,77021.21,23,17182361573,CC-1,TR333,1,200,2,3,2020-09-22
22945,1878,97618.49,20,17182361723,CP-1,TR333,3,1,1,1,2020-09-21
22946,1959,73943.55,17,17182361804,CP-1,BV111,3,2,1,3,2020-09-21
22941,1372,84744.39,33,17182361217,COR-2,EF222,2,189,2,1,2020-09-20
22942,1811,47251.36,46,17182361656,CCR-2,BV111,1,3,1,1,2020-09-20
22943,1854,86628.53,35,17182361699,CC-1,TR333,1,10,2,2,2020-09-20
22944,1912,47044.97,42,17182361757,CC-1,EF222,1,13,2,3,2020-09-20
22939,1159,90472.6,20,17182361004,CO-1,BV111,2,1,1,2,2020-09-19
22940,1805,36123.14,22,17182361650,COR-2,TR333,2,1,1,1,2020-09-19
22934,553,68403.45,38,17182360398,CP-3,TR333,5,109,2,3,2020-09-18
22935,578,38774.01,47,17182360423,CO-1,TR333,2,5,1,1,2020-09-18
22936,844,96308.41,40,17182360689,COR-2,TR333,2,4,1,3,2020-09-18
22937,1423,82849.02,15,17182361268,CCR-2,TR333,1,237,2,3,2020-09-18
22938,1943,15530.61,43,17182361788,CC-1,TR333,1,153,2,3,2020-09-18
22931,701,66020.15,35,17182360546,CBR-2,BV111,4,108,2,2,2020-09-17
22932,801,75635.85,20,17182360646,CB-1,BV111,4,65,2,2,2020-09-17
22933,1046,81574.4,48,17182360891,CO-1,TR333,2,5,1,1,2020-09-17
22930,1705,69178.33,25,17182361550,CC-1,TR333,1,1,1,1,2020-09-16
22928,525,33105.48,46,17182360370,CPR-4,TR333,5,2,1,3,2020-09-15
22929,1280,29675.2,18,17182361125,CB-1,EF222,4,208,2,1,2020-09-15
22926,1022,61454.34,25,17182360867,CCR-2,EF222,1,3,1,2,2020-09-14
22927,1607,29716.64,37,17182361452,CCR-2,BV111,1,239,2,2,2020-09-14
22922,803,78931.54,28,17182360648,CB-1,TR333,4,6,1,3,2020-09-13
22923,1121,47242.94,40,17182360966,CPR-4,BV111,5,6,1,1,2020-09-13
22924,1642,72247.26,20,17182361487,CBR-2,EF222,4,185,2,3,2020-09-13
22925,1980,98884.55,43,17182361825,CC-1,EF222,1,64,2,1,2020-09-13
22921,1072,24473,22,17182360917,CBR-2,EF222,4,5,1,2,2020-09-12
22919,1000,61513.59,45,17182360845,CBR-2,EF222,4,27,2,1,2020-09-11
22920,1625,14040.47,13,17182361470,COR-2,TR333,2,238,2,2,2020-09-11
22916,1271,61374.91,13,17182361116,CB-1,BV111,4,47,2,3,2020-09-09
22917,1279,61538.23,19,17182361124,CCR-2,BV111,1,2,1,3,2020-09-09
22918,1551,16999.93,23,17182361396,CBR-2,BV111,4,1,1,1,2020-09-09
22915,1530,41002.19,13,17182361375,CPR-2,EF222,3,0,1,3,2020-09-08
22909,549,82826.61,13,17182360394,CC-1,BV111,1,222,2,3,2020-09-07
22910,895,81090.73,40,17182360740,COR-2,TR333,2,1,1,1,2020-09-07
22911,1023,15578.48,12,17182360868,CCR-2,TR333,1,174,2,1,2020-09-07
22912,1177,29828.09,30,17182361022,CC-1,BV111,1,200,2,2,2020-09-07
22913,1308,90466.7,32,17182361153,CBR-2,TR333,4,130,2,1,2020-09-07
22914,1887,69587.29,16,17182361732,CP-1,BV111,3,0,1,1,2020-09-07
22907,693,44070.84,28,17182360538,CBR-2,TR333,4,2,1,2,2020-09-06
22908,854,93973.62,42,17182360699,CPR-2,TR333,3,79,2,3,2020-09-06
22904,502,28713.71,26,17182360347,CC-1,EF222,1,13,2,2,2020-09-05
22905,589,58131.68,35,17182360434,CBR-2,BV111,4,4,1,1,2020-09-05
22906,1780,37651.19,44,17182361625,CBR-2,EF222,4,136,2,2,2020-09-05
22902,1464,42747.76,19,17182361309,CBR-2,TR333,4,177,2,1,2020-09-04
22903,1563,64177.72,12,17182361408,CO-1,TR333,2,3,1,2,2020-09-04
22898,850,19012.59,36,17182360695,CPR-4,EF222,5,96,2,3,2020-09-03
22899,1239,88115.15,42,17182361084,CBR-2,BV111,4,0,1,3,2020-09-03
22900,1316,24566.04,37,17182361161,CCR-2,TR333,1,2,1,2,2020-09-03
22901,1931,79129.71,29,17182361776,CP-1,BV111,3,239,2,1,2020-09-03
22894,1093,47805.23,15,17182360938,CC-1,TR333,1,1,1,1,2020-09-02
22895,1426,71737.15,35,17182361271,CBR-2,TR333,4,2,1,2,2020-09-02
22896,1440,47650.49,45,17182361285,CB-1,EF222,4,6,1,1,2020-09-02
22897,2000,90235.38,46,17182361845,CP-1,EF222,3,5,1,2,2020-09-02
22889,808,94525.06,23,17182360653,CCR-2,TR333,1,3,1,2,2020-09-01
22890,1032,10174.63,43,17182360877,CC-1,EF222,1,60,2,3,2020-09-01
22891,1048,23603.65,36,17182360893,CBR-2,TR333,4,2,1,3,2020-09-01
22892,1211,18662.31,38,17182361056,CBR-2,BV111,4,91,2,3,2020-09-01
22893,1926,90150.53,41,17182361771,CPR-2,TR333,3,5,1,2,2020-09-01
